AuthorID,Author,Date,Content,Attachments,Reactions
"355791061303427072","h_o_l_l_y","2025-05-31T13:27:45.0340000+00:00","⚔️⚔️⚔️⚔️ Guild vs Guild (Server vs Server)⚔️⚔️⚔️⚔️

Quick Brief:

🔸 Frequency: Every 2 weeks, lasts 6 days
🔸 Structure: Daily changing themes (Speedups, Champion XP, PvP, etc.)
🔸 Rewards: Computational Components + Pool Energy
🔸 Core Goal: Unlock Tier 7 Ship research
➡️ Translation: Six days of resource-burning chaos that fuels your path to T7 glory.

Guild vs Guild (or Server vs Server, depending on who’s asking) is the main backbone of progression in Foundation: Galactic Frontier. It’s where your guild’s hoarding skills, coordination, and tolerance for spreadsheets are all tested.
But — since this event is complex enough to deserve its own survival manual, I won’t bury you in math and details here.

💡 See the full guide here:
👉 https://discord.com/channels/1275441685031157902/1398279022206517268
➡️ Translation: This event is too big for one page. Trust me, I wrote a whole book about it.



💥 💥 💥 💥 Arms Race 💥 💥 💥 💥

Quick Brief:
🔸 Cooldown: 3 days
🔸 Type: Guild event
🔸 Prep: Tribute Vessel kills reduce enemy defenses (up to 30%)
🔸 Structure: 2 identical rounds of 5 waves
🔸 Rewards: Massive Guild Voucher income, guild-wide loot, and personal damage milestones
➡️ Translation: One of the most important events in the game disguised as “shoot the giant thing.”

Detailed:
Arms Race has become one of the single most important recurring guild events in Galactic Frontier.

Why?
Because the revamped Guild Voucher Shop is now absolutely stacked with high-value rewards.
And one of the best ways to obtain large amounts of Guild Vouchers is:
✅ Arms Race
✅ Arms Race
✅ More Arms Race

➡️ Translation: Missing this event is basically throwing future account progress into an airlock.

Preparation Phase:
Before launch, your guild should farm Tribute Vessels:
✅ Enemy waves can receive up to 30% defense reduction
✅ Small bonus rewards exist for the Top 3 Tribute contributors
➡️ Translation: Even the warm-up phase gives rewards for aggressive space vandalism.","","🚀 (2)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:27:55.3810000+00:00","Once the cooldown ends, Officers can launch the event:
🔸 On schedule
🔸 Or instantly when ready

Wave Structure:
🔸 5 waves per phase
🔸 2 phases total
🔸 20 difficulty levels

💡 Side Note:
These enemies have survived multiple balance patches:
too easy → absurd → reasonable again.

Rewards System:
✅ Rewards scale heavily with difficulty
✅ Damage requirements scale as well
✅ Always push the highest clearable difficulty
❌ Low difficulties are usually wasted value

Guild Rewards:
✅ Boosted by the MVP multiplier
✅ Based on highest single-player damage

Personal Rewards:
✅ Based on combined damage from both phases
✅ Highest reward tier is EXTREMELY important
✅ Small phase boxes still exist

VERY IMPORTANT GUILD STRATEGY:
✅ Make sure EVERYONE reaches the highest reward tier
✅ Don’t stack all strong players into every rally
✅ Spread high-damage players intelligently
✅ Let weaker players contribute enough damage for milestones

✅ Coordination directly improves guild progression
✅ Smart damage distribution matters almost as much as raw power

Core Strategy:
✅ Launch during peak activity
✅ Farm Tribute Vessels beforehand
✅ Use Officer rallies for the +30% damage bonus
✅ Coordinate rallies instead of random pile-ins
✅ Help weaker players hit milestones
❌ Don’t let ego damage-racing hurt guild rewards

Senior Server Note:
✅ Arms Race is now one of the highest-value guild events
✅ Guild Vouchers provide enormous long-term value
✅ The revamped shop contains premium progression items
❌ Participation is no longer optional optimization

Final Advice:
➡️ Arms Race is now a core progression event
➡️ Coordinate properly and distribute damage smartly
➡️ Make sure everybody eats
➡️ Except the robots.
Guild Vouchers: https://discord.com/channels/1275441685031157902/1378363662472970300/1487421429162049679","","🚀 (2),👍 (2)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:28:04.0770000+00:00","🕶️ 🕶️ 🕶️ 🕶️ Operation Blackout: The Energy Gambit 🕶️ 🕶️ 🕶️ 🕶️

Duration:
🔸 Runs for 2 days, once a week

The Loop:
✅ Spend 10 Energy to kill Tithe Collectors
➡️ 15% chance to spawn a Tithe Fleet (max 15/day)

✅ Join Tithe Fleets for 30 Energy
➡️ Main rewards come from fleet participation


Why This Event Matters So Much:
Dominion Warzone massively increased available CC income.
❌ CC is no longer the main bottleneck
✅ Coins are

And you need absurd amounts of Coins for:
🔸 T7 upgrades
🔸 Prismatic Core upgrades
🔸 Research
🔸 Basically all late-game progression

Operation Blackout is now one of the BEST Coin sources in the game.
✅ Proper participation directly supports long-term T7 progression
❌ Ignoring this event will hurt your account later

VERY IMPORTANT:
Using the correct amount of Energy here is VITAL.
Not “nice.”
Not “efficient.”
VITAL.

Energy Setup:
✅ Around 1200 Energy/day is the modern sweet spot
🔸 ~600 Energy → Tithe Collector kills
🔸 ~600 Energy → Fleet joins

💡 Numbers may vary depending on server progression and kill speed.

The REAL Long-Term Strategy:
A lot of players still focus entirely on:
🔸 “Maximum Monday CC grind”

But the problem is:
❌ Huge CC stockpiles are useless without Coins to spend them

Think of it like this:

❌ Full Monday-only grind:
➡️ Tons of CC
➡️ No Coins to use it

✅ Strong Operation Blackout focus:
➡️ Slightly less Monday grinding
➡️ Massive Coin income
➡️ Sustainable long-term progression

<:Lily_Wow:1365308453895016448> Efficiency Trick:
🔸 4 fleet spawns/player → ~5 players needed for full joins
🔸 5 fleet spawns/player → ~4 players needed
✅ Organized groups massively increase rewards

Why It Matters:
✅ One of the best energy investments in the game
✅ Massive long-term Coin income
✅ Excellent support for T7 progression
✅ Coordination scales rewards enormously","","🚀 (4),❤️ (4),👍 (1)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:28:51.0490000+00:00","━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
     ━━━━━━━ 🪙 3. RESOURCES ━━━━━━━
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
The Galactic Economy Explained (Poorly But Effectively)

Welcome to the wonderful world of galactic economics. Resources are the blood, sweat, and credits of Foundation: Galactic Frontier, and knowing how to manage them will determine whether you build an empire or float aimlessly in the void.

This section breaks down each resource—what it’s for, how to get it, and why you shouldn’t waste your hard-earned credits on packages full of passive fluff. Spoiler: if it looks like a deal, it probably isn’t.


🌾🌾🌾🌾 Food 🌾🌾🌾🌾

What It Is:
Fuel for leveling champions. Always short early, pointless later.

Where It Comes From:
🔸 Passive gen
🔸 Missions & events

Tips & Tricks:
✅ Early → you’ll never have enough, it’s a grind, don't buy
❌ Late → worthless, don’t buy
➡️ Buying food = buying sand in a desert


⚖️⚖️⚖️⚖️ Metal & Water ⚖️⚖️⚖️⚖️

What They Are:
Needed for flagship buildings & infrastructure.

Where They Come From:
🔸 Passive gen
🔸 Trade routes
🔸 Missions

Tips & Tricks:
✅ Early → you’ll need lots, be patient
❌ Late → massive overproduction
➡️ Avoid packs unless they hide rare extras inside","","🚀 (4),❤️ (1),🇺🇦 (1)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:29:00.1020000+00:00","💰💰💰💰 Coins 💰💰💰💰

Coins have become far more important than they used to be.
Due to major progression changes introduced with Dominion Warzone and T7 development, the topic has grown large enough to deserve its own dedicated guide section.

➡️ See the extended Coin / Operation Blackout section.

Link: https://discord.com/channels/1275441685031157902/1378363662472970300/1487421544509603920


💳💳💳💳 Credits 💳💳💳💳

What They Are:
Premium currency — used for speedups, packs, and shiny things.

Where They Come From:
🔸 Missions & events
🔸 Or… your wallet

Tips & Tricks:
✅ Best use = speedups, rare packs, Black Market Trader
❌ Regular shop = bad deal
➡️ 1€ ≈ 400 Credits (for reference, a 1h speedup costs ~2€)


🛒🛒🛒🛒 Black Market Trader 🛒🛒🛒🛒

What It Is:
Rotating shop aboard your ship, shows up ~4× daily.

Why It Rocks:
🔸 Discounts up to 50%
🔸 Speedups & rare goods = best value for Credits

Tips & Tricks:
✅ Save Credits for Black Market sales
❌ Ignore the regular shop — it’s a trap
➡️ This is the real deal, don’t waste your wallet elsewhere

🔮🔮🔮🔮 Prismatic Cores 🔮🔮🔮🔮

What They Are
🔸Provides significant stat bonuses, especially at level 9
🔸Unfortunately, it’s also one of the most soul-draining systems in the game.

Where to Get Them
🔸 Paths to Dominance — ~200 per event if you’re diligent.
🔸 Holy Tribute Vessels — rare spawns after rallies can drop a few.
🔸 Deep Space Supply Depot — overpriced, but available.
🔸 Holo Arena — small trickle of cores for consistent participants.

How It Works
🔸 Cosmic slot machine
🔸 Multiple tries (say 40) with a low chance (around 4%)
🔸 40th is guaranteed

Each level makes things worse:
🔸 Lower success chance
🔸 More possible attempts
🔸 Higher core cost per attempt

Tips & Strategy
✅ Sync upgrades with Top 100 / GvG events for point efficiency.
✅ Expect pain — every success feels amazing because it took you 40 failures to get there.

💬 “It’s not gambling if it’s inevitable... right?”","","🚀 (2),🇷🇺 (1)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:29:17.9470000+00:00","🧧🧧🧧🧧 Membership Cards 🧧🧧🧧🧧

Black Card Membership
🔸 Instant rewards
🔸 1× free Black Market shop per week (first refresh)
🔸 +1 Research slot (total 2)
🔸 +1 daily Ruin Excavation
🔸 +1 daily Shrine reward
➡️ Translation: A steady boost across research, ruins, and shopping.

Value Monthly Card
🔸 Instant rewards + RNG box (credits, coins, speedups)
🔸 1× AP-Potion daily (on top of your passive 1)
➡️ Translation: 480 energy/day isn’t enough → AP-Potions are lifesavers (esp. for events like Operation Blackout).

Why They Rock
✅ Both provide excellent long-term value
✅ Cards = consistent rewards & event power
❌ Don’t ignore AP-Potions — they’re deceptively one of the most valuable resources in the game
➡️ If you’re spending, these are the best investments.


📜📜📜📜 Champion Pass 📜📜📜📜

Champion Pass
🔸 Best source of Potential Crystals for a chosen champ
🔸 Solid all-round rewards
➡️ If you’re on a budget → this is the one to buy


💼💼💼💼 Other Packages 💼💼💼💼

General Advice
❌ Avoid packs selling passive junk (metal, water, food, coins)
✅ Look for game-changers: Potential Crystals, Blueprints, event boosters

Good Picks
🔸 Champion Pass
🔸 Value Monthly Card
🔸 Black Card Membership
➡️ Rule of thumb: If it doesn’t help you hit an upgrade or win an event → save your money.


🧪🧪🧪🧪 Training Manuals 🧪🧪🧪🧪

Variants
🔸 Epic Manuals → for epic champs
🔸 Legendary Manuals → for legendary champs

Use
➡️ Upgrade champion skills

Lifecycle
✅ Early → never enough
❌ Late → suddenly too many
➡️ Best play: Spend during Top 100 or GvG events. Never empty your stash unless urgent.","","🚀 (2)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:29:27.0320000+00:00","🧠🧠🧠🧠 Venturous Memory 🧠🧠🧠🧠

What It Is
➡️ Used to recruit champions (or worse: convert into Training Manuals).

Tips & Tricks
❌ Don’t prioritize them
✅ Hoard for seasonal milestone events
➡️ Even at 50% Black Market discount → think twice


⏱️⏱️⏱️⏱️ Speedups ⏱️⏱️⏱️⏱️

Types
🔸 Universal → best, use everywhere
🔸 Ship → plenty early, handy late
🔸 Building → useful until Core 30
🔸 Research → eternal sink, always in demand

Strategy
✅ Universal > everything
✅ Invest in research speed — grind never stops


🚀🚀🚀🚀 Flagship Blueprints 🚀🚀🚀🚀

What They Are
➡️ Upgrade material for your ships → massive combat boost

Tips & Tricks
✅ Rare & highly valuable
✅ Always aim to grab them in events/missions
❌ Don’t pay absurd pack prices
➡️ Translation: If you see them, grab them.


🏊🏊🏊🏊 Guild Vouchers 🏊🏊🏊🏊

Purpose
➡️ Currency for Guild Shop → Beacons, Speedups, other essentials.

Where They Come From
🔸 Guild research donations (slow, steady)
🔸 Shrine kills (beyond daily cap → up to 10 extra for 2,500 each)
🔸 Holy Tribute Vessels (beyond weekly cap → up to 10/day for 3,000 each)

Efficiency
✅ Doesn’t lose value with time
✅ Beacons = critical late-game upgrades
➡️ Recommendation: ~13–14 shrine kills/day + 10 Holy Tributes if possible

Extra Info (very important): https://discord.com/channels/1275441685031157902/1378363662472970300/1487421429162049679","","🚀 (1)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:29:37.2130000+00:00","🔮🔮🔮🔮 Champion Fragments 🔮🔮🔮🔮

Types
🔸 Epic → will pile up, don’t prioritize
🔸 Legendary → valuable, use carefully
🔸 Universal → save for premium champs (Eva, Zora)

Spending Guide
✅ Legendary → always worth it
✅ Epics → maybe
❌ Don’t waste universals on easy champs (Cocoun, Doug, Jodie)


🧩🧩🧩🧩 Component Blueprints 🧩🧩🧩🧩

Purpose
➡️ Craft ship parts, raise level caps.

Types
🔸 Epic (combine 3)
🔸 Legendary (combine 9)

Where They Come From
🔸 Events
🔸 Shrine kills → always do your 3–4 highest level daily

Strategy
✅ Coordinate guild/server grinding
✅ Upgrade to Legendary as soon as realistic


🧑‍🚀🧑‍🚀🧑‍🚀🧑‍🚀 Crew & Echo 🧑‍🚀🧑‍🚀🧑‍🚀🧑‍🚀

What It Is
✅ A cosmic slot machine powered by Multidimensional Beacons. Each spin drops one of three things:
🔸 Computational Modules → upgrade ship cores (buffs + heroic crew slots)
🔸 Echoes of Deep Space → same as above, used for deeper core upgrades
🔸 Oath & Wisdom Crystals → unlock/upgrade Crew members
➡️Oath: boosts flagship utility (food, crafting, etc.)
➡️Wisdom: buffs combat-focused Heroic Crew

Why It’s Worth It
✅ Strong permanent buffs to ships & combat
✅ Crew = late-game powerhouse
❌ Don’t spend Beacons randomly → plan for Top 100 / GvG event days
➡️ Translation: Pull smart, not often.

Where They Come From
🔸 Black Market → always buy
🔸 Various other shops
🔸 Battle Trial → clearing level 28


💡💡💡💡 General Resource Strategy 💡💡💡💡

Patience
✅ Daily play = steady progress. Don’t rush.

Impulse Control
❌ Don’t buy filler junk (metal, water, food packs).
➡️ Think twice (or thrice) before spending.

Max Value
✅ Prioritize discounts & event boosters
✅ Credits are sacred — spend like relics
➡️ Motto: Spend like a miser, upgrade like a king.","","🚀 (5)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:29:47.8640000+00:00","━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
       ━━━━━━ 🏗️ 4. BUILDINGS ━━━━━━
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
What to Upgrade, What to Ignore, What to Sacrifice to the Core

""Build smarter, not faster. Unless it's Core level 30. Then panic-build everything.""

Your buildings are the foundation (pun very intended) of your progression in Foundation: Galactic Frontier. Knowing what to upgrade and when can make or break your pace through the game. This section breaks down building priorities, upgrade strategies, and how to avoid the painful bottlenecks that come with neglecting your infrastructure.

🔹 Building Priority Categories

🔥🔥🔥🔥 Critical 🔥🔥🔥🔥

Crew Cabins & Cargo Hold

Purpose:
🔸 Crew Cabins → reduce all building times (yes, all)
🔸 Cargo Hold → increases trade rewards, your quiet income stream

Strategy:
✅ Upgrade these early and often — they silently turbocharge your efficiency.
➡️ Translation: The sooner you upgrade them, the sooner everything else goes faster.


🔄🔄🔄🔄 Important 🔄🔄🔄🔄

Repair Cabin & Research Office

Purpose:
🔸 Repair Cabin → keeps your fleet alive post-battle
🔸 Research Office → shortens tech times & unlocks crucial upgrades

Strategy:
✅ Upgrade after your critical pair.
✅ A strong fleet means fewer repair bills and faster progress.
➡️ Think of these as your maintenance and innovation departments — vital, but second in line.","","🚀 (2)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:29:55.8750000+00:00","📉📉📉📉 Non-Critical 📉📉📉📉

Main Cannon, Self-Defense Cannons, Engine

Purpose:
🔸 Main Cannon → offensive punch
🔸 Self-Defense Cannons → defensive buffs
🔸 Engine → travel speed

Strategy:
✅ Only upgrade when prepping for combat or traveling long distances
❌ Don’t bump them ahead of efficiency or research buildings
➡️ Cool to show off, but not worth delaying your next Core upgrade.


🤕🤕🤕🤕 Unimportant (Early Game) 🤕🤕🤕🤕

Ship Hangar

Purpose:
Increases ship construction speed.

Strategy:
✅ Delay until Core 15/20/25/30 milestones
❌ Early upgrades = negligible impact
➡️ Save resources for things that matter — this one’s pure late-game polish.","","🚀 (1)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:30:03.3260000+00:00","🛎️🛎️🛎️🛎️ Core Upgrades: The Holy Grail 🛎️🛎️🛎️🛎️

Purpose:
Unlocks higher-tier ships and buildings.

Strategy:
✅ Always plan around your Core level
✅ Keep at least one slot dedicated to Core progress
⚠️ Once a building becomes a Core requirement, it instantly jumps to Critical Priority — no exceptions.
➡️ Translation: No Core = no progress. Simple math.


📚📚📚📚 General Building Strategy 📚📚📚📚

✅ Start with Crew Cabins & Cargo Hold
✅ Move to Repair Cabin & Research Office
✅ Only then touch Cannons / Engines
✅ Leave Hangars for later

💡 “If you’re building randomly, you’re not building smart. Upgrade with purpose.”","","🚀 (4),👍 (3)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:30:11.3150000+00:00","━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
    ━━━━━━━ 🧬 5. CHAMPIONS ━━━━━━━
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
The Good, The Broken, and The Robot Who Keeps Stealing Kills

""It’s not about the size of your ship, it’s about who’s commanding it.""

Champions are the heart (and sometimes the ego) of your fleet. From passive buffs to game-changing abilities, they can make or break your flagship’s effectiveness. Legendary champions provide better stats, superior synergy, and a satisfying sense of superiority—while epic champions are best used early on or as filler until greatness arrives.

This section breaks down champion stats, optimal team compositions, and how to squeeze every drop of value out of your most charismatic crew.

📈📈📈📈 Champion Stats by Rarity 📈📈📈📈

🟡 Legendary Champions
🔸 Boost ATK, DEF, and INT by roughly 35–40%
🔸 Strong passives and excellent synergy with late-game flagships
🔸 Their scaling compounds through passive multipliers — reliable long-term power

Strategy:
✅ Prioritize them as soon as you get one
✅ Build your team around them — they’re the backbone of your fleet
➡️ Translation: The golden standard for serious captains.


🟣 Epic Champions
🔸 Offer around 20–25% stat boosts
🔸 Perfect stepping stones for early or mid-game
❌ Quickly outclassed once you start collecting Legendaries

Strategy:
✅ Use if you must, replace as soon as possible
➡️ Translation: Solid copilots. Just don’t get attached.


💎 Ultra-Premium Champions — The True Endgame Grind

Lily (The Endless Grind):
⚔️ Earned through Guild vs Guild— and I mean earned. Outperform two guilds, repeatedly, for months. Now also available in the Arena shop.

Evan and Bee (The Expensive Shortcut):
💰 Directly purchasable — but at a hefty price tag.

Strategy:
✅ All are true endgame goals — invest only if you’re in for the long haul
➡️ Translation: Evan and Bee cost a mountain of money. Lily costs your soul.","","🚀 (3),🫡 (2)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:30:18.1550000+00:00","Example Comparison

🔸 Zora Domini (Legendary) → ATK 32.7% / DEF 35.0% / INT 58.6%
🔸 Riian Dessos (Epic) → ATK 42.7% / DEF 20.8% / INT 19.7%
🔸 Lily / Evan (Ultra-Premium) → Beyond comparison — stronger at base level than most fully built Legendaries


🧠🧠🧠🧠 Champion Abilities Explained 🧠🧠🧠🧠
The Basics
Every champion comes with three core abilities — plus a fourth Ultimate, unlocked at max potential.
Abilities behave slightly differently in Radiant Combat (on foot) and Flagship Assignment (in space), but the fundamentals stay the same.

🌍 Radiant Combat (On Foot)
🔸 Primary Ability (Active):
Charge-based skill you trigger manually — usually some dramatic damage, healing, or crowd control.
🔸 Secondary Ability (Attack Pattern):
Defines your champion’s combat behavior — single-target, AoE, stuns, explosions, etc.
🔸 Passive Ability:
Always active — provides steady buffs like attack boosts, defense bonuses, or damage reduction.
➡️ Translation: Primary = big boom, Secondary = how they dance, Passive = why they boom better.

🚀 Flagship Assignment (In Space)
🔸 Active Ability:
Always scales with flagship stats (ATK, DEF, or INT).
Triggers automatically in combat — effects vary from missile barrages to defense boosts or healing.
🔸 Buff Ability:
Passive stat boost that’s always on, improving overall ship or fleet efficiency.
🔸 Diverse Ability:
The wildcard — unique perks like crit chance, cooldown reduction, or shield recovery.
➡️ Translation: Your champion becomes a customizable module — know their scaling stat, and they’ll shine.

🌌 Ultimate Ability (Unlocked at Max Potential)
Unlocked when a champion reaches max potential — a fourth, ultra-powerful ability that enhances combat or utility in unpredictable (and often hilarious) ways.

✅ Always impactful — massive power spike
❌ Requires heavy investment
➡️ Translation: The “Congratulations, you’re now broke but godlike” moment.","","🚀 (1)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:30:29.6230000+00:00","🚀🚀🚀🚀 Flagship Compatibility & Champion Roles 🚀🚀🚀🚀

The Basics
Each champion performs best when paired with a flagship that matches their stat focus — ATK, DEF, or INT.
Putting the wrong champ on the wrong ship is like giving a fish a bicycle: impressive effort, terrible results.


💜💜💜💜 Ion Flagships 💜💜💜💜
Ion = Aggression. Fast, hard-hitting ships that reward pure damage builds.

🔸 Jodie: ATK – ATK – Crit DMG
🔸 Lily: ATK – ATK – ATK
🔸 Phade: ATK – DEF – Crit DMG
🔸 Ajita: ATK – ATK – DMG reduction
🔸 Kama: INT – INT – INT
➡️ Translation: If it explodes quickly, it’s probably an Ion ship’s fault.


💠💠💠💠 Beam Flagships 💠💠💠💠
Beam = Survivability. Heavy armor, slow approach, hits like a freight train.

🔸 Evan: ATK – ATK – Damage Reduction
🔸 Aliya: INT – INT – INT
🔸 Doug: DEF – DEF – Damage Reduction
🔸 Klara: INT – INT – (Damage Boost for Normal Attacks)
🔸 Lucius: ATK – ATK – (Flanking Bonus)
➡️ Translation: Built like a tank, fires like a laser show.


🟠🟠🟠🟠 Kinetic Flagships 🟠🟠🟠🟠
Kinetic = Control. Balanced power and utility, perfect for INT-based setups and flexible support.

🔸 Cocoon: DEF – DEF – DEF
🔸 Eva: INT – INT – Damage Reduction
🔸 Zora: INT – INT – INT
🔸 Riian: ATK – ATK – (Damage Boost for Normal Attacks)
🔸 Lani: ATK – ATK – ATK
🔸Bee: INT - INT/DEF - INT - Boost of first
➡️ Translation: Precision, balance, and enough energy management to make engineers proud.","","🚀 (3),❤️ (1)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:30:36.8890000+00:00","🧩🧩🧩🧩 Best-in-Slot Team Compositions 🧩🧩🧩🧩

Maximize buffs and synergy by matching champions to their optimal flagship roles.


💜 Ion Best-in-Slot 
Team: Jodie + Lily + Ajita

Why it Works:
🔸 All three champions scale with ATK and boost ATK-based stats, forming a hyper-focused damage comp.
🔸 Jodie and Lily pile on offense, while Ajita brings debuff removal and a bit of sustain.
➡️ Translation: Everything hits harder, faster, and louder.


💠 Beam Best-in-Slot 
Team: Aliya + Evan  + Doug

Why it Works:
🔸 Let’s be honest — Beam comps are a little all over the place.
🔸 They mix ATK, DEF, and INT scaling in questionable harmony.
🔸 Still, Evan and Doug soak damage, while Aliya pumps up INT weapons for some extra flash.
➡️ Translation: It’s chaos, but functional chaos.


🟠 Kinetic Best-in-Slot 
Team: Eva + Bee + Zora

Why it Works:
🔸 Eva and Zora both scale with INT and amplify INT-based rocket damage, creating excellent synergy.
🔸 Bee harmonizes with the high missile count of Zora, its expensive tho.
➡️ Translation: Brains, armor, and rockets — in that order.

➡️➡️➡️ ORDER MATTERS! Aliya, Eva and Jodie all buff their team, so you should ALWAYS put them first, followed by the other DPS hero.","","🚀 (1),✨ (1),❤️ (1)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:30:44.8240000+00:00","💸💸💸💸 Free-to-Play vs. Paying Players 💸💸💸💸

Your champion setup depends heavily on your credit limit, tolerance for grind, and ability to resist “limited-time” offers.


🆓🆓🆓🆓 If You’re Free-to-Play 🆓🆓🆓🆓

✅ Expect to field 1 Legendary per composition — your backbone.
✅ Fill the rest with well-synergized Epic champions that match your flagship type.
✅ Consistency and smart assignments beat scattershot upgrades every time.
➡️ Translation: You’re not poor — you’re strategically resourceful.


💳💳💳💳 If You’re Paying 💳💳💳💳

✅ You can comfortably aim for 2 Legendaries per team (except Kinetic, where all 3 are easily achievable).
✅ Prioritize high-scaling champions like Zora, Eva, and Cocoon — they’re reliable long-term investments.
✅ Training Manuals and Power Crystals accelerate your growth, but don’t overspend early.
➡️ Translation: You’ve entered the Quality-of-Life Zone. Welcome.


🐋🐋🐋🐋 Whale Territory 🐋🐋🐋🐋

✅ Continue.
➡️ Choose Lily, Evan and Bee. Always.
These three redefine “Best-in-Slot.” Even at modest upgrade levels, they rival or surpass most fully built Legendaries.
That said, exact scaling vs. fully maxed Epics is clear at full green — but you won’t care, because you’ll have both higher anyway.
💬 Side Note: If you’re here, you’ve officially stopped playing the game and started sponsoring it.


🎯🎯🎯🎯 Champion Strategy Tips 🎯🎯🎯🎯

🔸 Focus your Crystals and Manuals on your strongest Legendaries.
🔸 Synergy > raw stats — match champion scaling to flagship type.
🔸 Replace Epics as soon as you get better options — sentimentality is for poets, not captains.","","🚀 (3),🙃 (1)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:30:51.4330000+00:00","━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
       ━━━━━━━ 🚀 6. THE SHIP ━━━━━━━
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
Your Floating Home and Occasional Explosive Mistake
“Because sometimes, space combat is less about strategy and more about what explodes last.”

Your flagship isn’t just your base of operations—it’s your main weapon, your bragging rights, and occasionally, the reason you rage-quit. Upgrading your ship correctly means more survivability, more firepower, and way fewer explosions (on your end, at least).

🛠️🛠️🛠️🛠️ Flagship Overview 🛠️🛠️🛠️🛠️
Your flagship isn’t just a space yacht with guns — it’s the core of your power scaling.
Each one defines your combat style, your champion choices, and sometimes even your sanity.

Their main abilities scale with specific stats, which means pairing the right champions is key.
Do it right, and you’ll melt fleets.
Do it wrong, and you’ll melt… morale.","","🚀 (3)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:31:00.8830000+00:00","🟠🟠🟠🟠 Gram — The Brawler 🟠🟠🟠🟠

Bonus: +50% ATK and INT vs. Ascendancy Followers & Tribute Ships
Best Use: Auto-Raid missions

Optimal Setup:
Convert to Kinetic, equip with Cocoon, Eva, and Zora for full INT-synergy.

Playstyle:
A brutal balance of power and precision — Gram punches hard and keeps punching.



💜💜💜💜 Opportunity — The Merchant 💜💜💜💜

Bonus: Boosts trade capacity and speed
Best Use: Trade missions (and questionable “business decisions”)

Optimal Setup:
Use Ion parts and champions — the main ability scales directly with ATK.

Combat Note:
Huge Attack buffs, practically no defense.
It’s a glass cannon in a paper wrapper: hit first, hope they don’t hit back.



💫💫💫💫 Demerzel — The Running Joke 💫💫💫💫

Bonus: +50% ATK and INT vs. Calamity Ships & Ascendancy Shrines, in arena, after upgrading, it reduces an enemy ships ATK and INT.
Best Use: Laugh quietly while Opportunity and Gram do the real work.

Important Note:
Can only be upgraded by spending absurd amounts of real money.

Optimal Setup:
If you must use it, pack defensive or damage-reduction champions,
cross your fingers, and accept the memes.

🚀 🚀 🚀 🚀 Gungir 🚀 🚀 🚀 🚀: https://discord.com/channels/1275441685031157902/1378363662472970300/1487421554651300070


🐋🐋🐋🐋 Whale Configuration Advisory 🐋🐋🐋🐋

Only do this if you’re a whale. If not, stick to the normal setups.

Gram → Kinetic
✅ Slot Kinetic parts.
❗ Now outclassing Beam since the new Champ ""Bee"" dropped.
➡️ Result: Gram becomes your best combat ship at high investment.

Opportunity → unchanged
✅ Keep it doing Opportunity things (trade/burst Ion builds).
➡️ Still solid; this flip mainly used to affect the other two.

Demerzel → Beam parking spot.
✅ Move your Beam setup here.
➡️ At top spend tiers, Beam falls behind, so Demerzel becomes its retirement home.","","🚀 (3),👍 (6),🤔 (2),💯 (1)"
